Vtrue_ktas,AMprs_inHG,AMtmp_degC,curnt___lb,alpha__deg
183.82875,17.27026,-12.15745,37752.45703,3.86216
183.64725,17.27025,-12.15747,37752.06641,3.8758
254.04593,17.26428,-12.17473,37401.13672,0.41017
254.36829,17.26433,-12.17458,37400.35156,0.40101
254.68164,17.26438,-12.17443,37399.55859,0.392
254.99379,17.26443,-12.17429,37398.76953,0.38327
255.30322,17.26448,-12.17415,37397.96094,0.37464
255.60733,17.26453,-12.17402,37397.17188,0.36612
255.91043,17.26457,-12.17389,37396.38281,0.35754
256.20798,17.26462,-12.17376,37395.58594,0.34922
256.49957,17.26466,-12.17364,37394.80078,0.34121
256.79254,17.2647,-12.17351,37393.98828,0.33292
257.07919,17.26474,-12.1734,37393.19141,0.32499
257.36252,17.26478,-12.17328,37392.40234,0.31714
257.64157,17.26482,-12.17317,37391.61328,0.30956
257.91727,17.26486,-12.17305,37390.8125,0.30186
258.19348,17.2649,-12.17294,37390.01562,0.29435
260.82022,17.28913,-12.10291,37377.98438,0.83563
258.56561,17.27781,-12.13562,37374.48047,0.1777
258.24289,17.27588,-12.14121,37373.91016,0.19703
257.97397,17.27478,-12.14437,37373.33984,0.23557
257.7337,17.27428,-12.14581,37372.76953,0.27972
257.51077,17.27415,-12.14618,37372.21094,0.31959
257.29675,17.27417,-12.14615,37371.64453,0.34876
257.07578,17.27416,-12.14616,37371.08594,0.36782
256.84778,17.27406,-12.14647,37370.52734,0.37715
256.61292,17.27382,-12.14717,37369.96094,0.38032
256.37506,17.27347,-12.14817,37369.40234,0.38004
256.14157,17.27306,-12.14935,37368.83984,0.37934
255.90648,17.27263,-12.15058,37368.27734,0.38014
255.68153,17.27223,-12.15173,37368,0.38266
255.45686,17.27187,-12.15278,37367.42969,0.38761
255.24202,17.27158,-12.15364,37366.87109,0.39397
255.02907,17.27133,-12.15435,37366.30859,0.40158
254.82155,17.27113,-12.15492,37365.74219,0.40926
254.61919,17.27098,-12.15538,37365.18359,0.41701
254.41895,17.27084,-12.15578,37364.61328,0.42397
254.22063,17.27071,-12.15613,37364.05078,0.43085
254.02713,17.2706,-12.15646,37363.48828,0.43682
253.82228,17.27049,-12.15679,37362.92188,0.44372
253.50777,17.27037,-12.15712,37362.39844,0.45242
253.18164,17.27028,-12.1574,37361.89062,0.461
252.85971,17.27023,-12.15753,37361.39062,0.47069
252.5387,17.27024,-12.15751,37360.89062,0.48273
252.21986,17.27028,-12.15737,37360.38672,0.49568
251.91148,17.27035,-12.15719,37359.88672,0.50781
251.60562,17.27041,-12.15699,37359.38281,0.51886
251.30139,17.27047,-12.15684,37358.88672,0.52894
250.99876,17.2705,-12.15674,37358.38672,0.53799
250.69789,17.27052,-12.15669,37357.89453,0.54661
250.39279,17.27052,-12.15669,37357.39453,0.55487
250.09094,17.27051,-12.15673,37356.89062,0.56328
249.79294,17.27049,-12.15678,37356.39844,0.57136
249.50072,17.27047,-12.15684,37355.89453,0.58005
249.2056,17.27045,-12.15689,37355.39453,0.58875
248.91853,17.27043,-12.15694,37354.89062,0.59758
248.63528,17.27042,-12.15698,37354.38672,0.60643
248.35408,17.27041,-12.15702,37353.88672,0.61513
248.06995,17.27039,-12.15705,37353.38281,0.62427
247.78932,17.27038,-12.15709,37352.89453,0.6328
247.51195,17.27037,-12.15712,37352.39453,0.64167
247.23729,17.27036,-12.15716,37351.89844,0.65016
246.96931,17.27034,-12.1572,37351.39844,0.65876
246.70052,17.27033,-12.15724,37350.90625,0.66685
246.46227,17.27032,-12.15728,37350.40625,0.69133
246.42581,17.26906,-12.1609,37350.40625,0.69554
246.29654,17.26907,-12.16089,37350.15625,0.66896
246.03221,17.2691,-12.16079,37349.65234,0.68227
245.77991,17.26917,-12.16059,37349.15234,0.69169
245.52864,17.26927,-12.16031,37348.64844,0.70178
245.28081,17.26938,-12.15999,37348.15234,0.7123
245.0347,17.26949,-12.15967,37347.65625,0.72208
244.79037,17.26959,-12.15939,37347.16406,0.73101
244.54669,17.26966,-12.15916,37346.66406,0.73908
244.30405,17.26972,-12.159,37346.16406,0.74645
244.06313,17.26976,-12.1589,37345.66797,0.75346
243.82442,17.26978,-12.15883,37345.16016,0.76033
243.58566,17.26979,-12.15879,37344.66406,0.76754
243.34802,17.2698,-12.15878,37344.41406,0.77488
243.11057,17.2698,-12.15877,37343.91797,0.782
242.87912,17.26981,-12.15876,37343.42578,0.78973
242.64847,17.26981,-12.15875,37342.92578,0.79703
242.42091,17.26981,-12.15873,37342.42188,0.80479
242.19176,17.26982,-12.15872,37341.92188,0.81269
241.96715,17.26982,-12.15872,37341.41797,0.82117
241.74152,17.26981,-12.15875,37340.92188,0.8286
241.51575,17.26979,-12.15879,37340.42578,0.83574
241.29701,17.26977,-12.15885,37339.92969,0.84257
241.07558,17.26975,-12.15892,37339.42969,0.84947
240.85654,17.26972,-12.15899,37338.92969,0.85657
240.64192,17.2697,-12.15905,37338.43359,0.86383
240.4279,17.26968,-12.15911,37337.93359,0.87097
240.21313,17.26966,-12.15916,37337.44531,0.87818
240.00374,17.26965,-12.1592,37336.94922,0.88562
239.79456,17.26964,-12.15924,37336.44922,0.89284
239.58888,17.26962,-12.15928,37335.95312,0.8999
239.38318,17.26961,-12.15932,37335.46094,0.90708
239.18102,17.2696,-12.15935,37334.96094,0.91404
238.97885,17.26959,-12.15939,37334.45703,0.92086
238.77859,17.26957,-12.15943,37333.96094,0.9277
238.58356,17.26956,-12.15947,37333.46484,0.93456
238.3868,17.26954,-12.15951,37332.96094,0.94119
238.19283,17.26953,-12.15955,37332.46094,0.94797
237.99962,17.26952,-12.15959,37331.96875,0.95463
237.81076,17.2695,-12.15963,37331.46875,0.96118
237.62253,17.26949,-12.15967,37330.96875,0.9679
237.43752,17.26948,-12.15971,37330.46875,0.97441
237.25233,17.26946,-12.15975,37329.96484,0.98074
237.06873,17.26945,-12.15979,37329.46484,0.98706
236.88516,17.26943,-12.15983,37328.96484,0.9936
236.70518,17.26942,-12.15987,37328.47266,0.99989
236.52574,17.26941,-12.15991,37327.97656,1.00631
236.35001,17.26939,-12.15994,37327.47656,1.01266
236.174,17.26938,-12.15998,37326.97266,1.01884
236.00026,17.26937,-12.16002,37326.47656,1.02495
235.82893,17.26936,-12.16006,37325.98047,1.03108
235.65857,17.26934,-12.16009,37325.48438,1.03716
235.48866,17.26933,-12.16013,37324.98828,1.04318
235.31718,17.26931,-12.16017,37324.49219,1.04931
235.15157,17.2693,-12.16021,37323.99609,1.05516
234.98695,17.26929,-12.16024,37323.49609,1.06143
234.82188,17.26928,-12.16027,37323.00391,1.06743
234.66026,17.26927,-12.16031,37322.49609,1.07313
234.5005,17.26926,-12.16034,37322.00391,1.07897
234.342,17.26925,-12.16037,37321.51172,1.08458
234.1837,17.26923,-12.16041,37321.02344,1.09035
233.8322,17.26922,-12.16045,37320.58203,1.10851
233.40132,17.26923,-12.16043,37320.19531,1.11831
232.92784,17.26933,-12.16012,37319.8125,1.14066
232.46709,17.26954,-12.15952,37319.43359,1.16701
232.01393,17.26981,-12.15873,37319.03906,1.19303
231.56375,17.27011,-12.15789,37318.65234,1.21675
231.1161,17.27038,-12.15709,37318.26953,1.23789
230.66695,17.27062,-12.1564,37317.89062,1.25665
230.21884,17.27081,-12.15584,37317.51172,1.27377
229.77916,17.27096,-12.15541,37317.13281,1.28969
229.33403,17.27108,-12.15507,37316.75781,1.30552
228.88741,17.27117,-12.15482,37316.37891,1.32168
228.44638,17.27123,-12.15462,37316.00391,1.338
228.00983,17.27129,-12.15446,37315.61328,1.35441
227.56808,17.27134,-12.15432,37315.23438,1.37156
227.13405,17.27138,-12.15419,37314.85938,1.38884
226.70091,17.27142,-12.15408,37314.48438,1.40649
226.27084,17.27146,-12.15397,37314.10938,1.42398
225.84956,17.27149,-12.15387,37313.91797,1.44142
225.4232,17.27153,-12.15378,37313.53906,1.45919
225.00558,17.27155,-12.15371,37313.15625,1.47654
224.58557,17.27157,-12.15364,37312.76172,1.49399
224.17004,17.27159,-12.15359,37312.375,1.51138
223.75249,17.27161,-12.15354,37311.98828,1.52884
223.34668,17.27162,-12.15351,37311.59766,1.54616
222.93999,17.27163,-12.15349,37311.21094,1.5634
222.53328,17.27163,-12.15347,37310.83203,1.58045
222.12663,17.27164,-12.15346,37310.45312,1.59795
221.72708,17.27164,-12.15346,37310.08203,1.6152
221.33405,17.27164,-12.15346,37309.70312,1.63246
220.94083,17.27164,-12.15346,37309.32422,1.64967
220.54675,17.27164,-12.15347,37308.92969,1.66702
220.16289,17.27163,-12.15348,37308.54297,1.68392
219.77238,17.27163,-12.15349,37308.15625,1.70142
219.38322,17.27162,-12.15351,37307.76562,1.71863
219.0007,17.27161,-12.15352,37307.37891,1.73569
218.61841,17.27161,-12.15354,37306.99219,1.75321
218.24118,17.2716,-12.15357,37306.61328,1.77016
217.86671,17.27159,-12.15359,37306.22266,1.78722
217.49353,17.27159,-12.15361,37305.83594,1.80429
217.12302,17.27157,-12.15364,37305.45312,1.82127
216.75246,17.27156,-12.15367,37305.0625,1.83848
216.38707,17.27155,-12.15371,37304.67578,1.85538
216.02454,17.27154,-12.15374,37304.28906,1.8723
215.66255,17.27153,-12.15378,37303.90234,1.88908
215.30197,17.27151,-12.15381,37303.51953,1.90617
214.94556,17.2715,-12.15384,37303.14062,1.92304
214.59435,17.27149,-12.15388,37302.75,1.93989
214.24139,17.27148,-12.15391,37302.36328,1.95672
213.89153,17.27147,-12.15395,37301.97656,1.97342
213.54495,17.27146,-12.15399,37301.59375,1.99039
202.57263,16.37333,-14.77147,37215.14844,2.58791
203.5817,16.37336,-14.77138,37214.26953,2.53893
204.59904,16.37344,-14.77115,37213.39844,2.48947
205.5963,16.37353,-14.77087,37212.54688,2.43971
206.59822,16.37363,-14.77057,37211.6875,2.3888
207.57397,16.37373,-14.77028,37210.83594,2.33844
208.55952,16.37383,-14.77,37209.99219,2.28772
209.53239,16.37392,-14.76972,37209.13672,2.23735
210.4958,16.37402,-14.76945,37208.25391,2.18868
211.42978,16.37411,-14.76918,37207.39062,2.14192
212.37366,16.37421,-14.76889,37206.53516,2.09557
213.29773,16.37431,-14.76858,37205.67969,2.05098
214.213,16.37442,-14.76826,37204.80859,2.00727
215.1302,16.37454,-14.76791,37203.94922,1.96442
216.02925,16.37467,-14.76754,37203.07422,1.92297
216.93166,16.3748,-14.76715,37202.20703,1.88181
217.82581,16.37494,-14.76675,37201.35156,1.84153
218.70177,16.37507,-14.76635,37200.49609,1.8024
219.56721,16.37521,-14.76594,37199.60938,1.76386
220.42613,16.37535,-14.76553,37198.74609,1.72622
221.28033,16.37549,-14.76512,37197.89062,1.68905
222.12529,16.37563,-14.76471,37197.02734,1.65301
222.95694,16.37577,-14.76429,37196.17578,1.61766
223.77634,16.37591,-14.76389,37195.31641,1.58319
224.59106,16.37605,-14.76348,37194.46094,1.54931
225.40054,16.37619,-14.76306,37193.59766,1.5157
226.20088,16.37633,-14.76266,37192.73438,1.48316
226.98285,16.37647,-14.76226,37191.87891,1.45163
227.75429,16.3766,-14.76186,37191.45312,1.4206
228.52991,16.37674,-14.76147,37190.57812,1.38992
229.28183,16.37687,-14.76108,37189.69922,1.36009
230.03421,16.377,-14.76069,37188.84375,1.33091
230.76927,16.37713,-14.76031,37188,1.3027
231.50877,16.37725,-14.75994,37187.13281,1.2743
232.24225,16.37738,-14.75956,37186.25,1.24652
232.96292,16.37751,-14.7592,37185.38281,1.21941
233.66934,16.37763,-14.75883,37184.53125,1.1931
234.3696,16.37775,-14.75848,37183.67578,1.16706
235.05865,16.37787,-14.75813,37182.82422,1.14183
235.74124,16.37799,-14.75779,37181.96484,1.11699
236.41655,16.3781,-14.75745,37181.11328,1.09257
237.08372,16.37821,-14.75712,37180.26172,1.06879
237.75427,16.37833,-14.75679,37179.38672,1.04488
238.40388,16.37844,-14.75646,37178.50781,1.02214
238.94962,16.37855,-14.75614,37177.65625,1.00489
239.40669,16.37868,-14.75576,37176.88281,0.99065
239.72159,16.37886,-14.75522,37176.15625,0.98084
240.02895,16.37913,-14.75443,37175.42969,0.97661
240.33887,16.37948,-14.7534,37174.72656,0.97491
240.64687,16.37987,-14.75226,37174.02734,0.97197
240.94336,16.38025,-14.75114,37173.32031,0.96688
241.24104,16.38061,-14.75009,37172.60938,0.95937
241.5267,16.38091,-14.74919,37171.89062,0.95005
241.81029,16.38117,-14.74844,37171.16797,0.93944
242.08855,16.38138,-14.74781,37170.46875,0.92831
242.35751,16.38156,-14.7473,37169.77344,0.91727
242.62497,16.3817,-14.74686,37169.05469,0.90673
242.88754,16.38183,-14.74648,37168.32422,0.89647
243.14883,16.38195,-14.74613,37167.61328,0.88689
243.40851,16.38207,-14.7458,37166.91406,0.87774
243.66431,16.38217,-14.7455,37166.19922,0.86911
243.91953,16.38227,-14.7452,37165.48047,0.86042
244.16794,16.38236,-14.74493,37164.75781,0.85221
244.41168,16.38245,-14.74467,37164.05078,0.84452
244.65439,16.38253,-14.74443,37163.35156,0.83558
244.89557,16.38261,-14.7442,37162.66406,0.83566
245.13127,16.38266,-14.74405,37162.30859,0.81214
245.36549,16.38273,-14.74386,37161.61328,0.80987
245.59535,16.3828,-14.74365,37160.91406,0.80412
245.82686,16.38287,-14.74343,37160.21484,0.79746
246.05147,16.38294,-14.74324,37159.51562,0.79034
246.27751,16.383,-14.74306,37158.8125,0.78291
246.49799,16.38305,-14.74291,37158.11328,0.7755
246.7175,16.3831,-14.74277,37157.41406,0.76808
246.93158,16.38314,-14.74265,37156.69922,0.76076
247.1452,16.38318,-14.74253,37156.00781,0.75379
247.35756,16.38321,-14.74242,37155.30078,0.74716
247.5668,16.38325,-14.74232,37154.58203,0.74121
247.77631,16.38328,-14.74224,37153.86719,0.7344
247.9805,16.3833,-14.74219,37153.16406,0.72726
248.18152,16.38331,-14.74214,37152.44141,0.72027
248.37895,16.38332,-14.7421,37151.71875,0.71393
248.57875,16.38334,-14.74206,37151,0.70712
248.77803,16.38335,-14.74202,37150.28125,0.70079
248.97182,16.38337,-14.74196,37149.57422,0.69481
249.16377,16.38339,-14.7419,37148.87109,0.68891
249.35666,16.38342,-14.74184,37148.16797,0.68276
249.54631,16.38344,-14.74177,37147.46094,0.67696
249.73335,16.38346,-14.7417,37146.76562,0.67115
249.92018,16.38348,-14.74163,37146.07031,0.66538
250.10179,16.3835,-14.74157,37145.37109,0.6596
250.28175,16.38353,-14.74151,37144.65234,0.65411
250.46146,16.38355,-14.74144,37143.94531,0.64836
250.64079,16.38357,-14.74138,37143.22656,0.64282
250.81581,16.38359,-14.74132,37142.51562,0.6374
250.99097,16.38361,-14.74127,37141.80859,0.63192
251.16525,16.38363,-14.74121,37141.11328,0.62647
251.33482,16.38365,-14.74115,37140.41406,0.62134
251.50507,16.38367,-14.7411,37139.72266,0.61589
251.67253,16.38369,-14.74104,37139.02734,0.61096
251.83534,16.38371,-14.74098,37138.33203,0.60592
251.99812,16.38373,-14.74093,37137.62891,0.60083
252.15776,16.38374,-14.74087,37136.91016,0.5962
252.31647,16.38376,-14.74082,37136.1875,0.59113
252.47717,16.38378,-14.74076,37135.46484,0.58653
252.63245,16.3838,-14.74071,37134.73828,0.5814
252.78766,16.38382,-14.74065,37134.37891,0.57676
252.94167,16.38384,-14.7406,37133.66016,0.57202
253.09242,16.38385,-14.74055,37132.93359,0.56773
253.24286,16.38387,-14.7405,37132.21484,0.56309
253.39339,16.38389,-14.74045,37131.49219,0.55853
253.54092,16.3839,-14.74041,37130.76562,0.55398
253.68501,16.38392,-14.74036,37130.04297,0.54965
253.8275,16.38393,-14.74032,37129.35156,0.54533
253.9707,16.38395,-14.74027,37128.63672,0.54098
254.11029,16.38397,-14.74022,37127.9375,0.53689
254.25053,16.38398,-14.74017,37127.22656,0.53267
254.38844,16.384,-14.74013,37126.53125,0.52849
254.52576,16.38401,-14.74008,37125.82031,0.5246
254.66068,16.38403,-14.74003,37125.11328,0.52031
254.79407,16.38405,-14.73998,37124.38672,0.51656
254.927,16.38406,-14.73994,37123.67578,0.5124
255.05579,16.38408,-14.73989,37122.98438,0.50877
255.18645,16.38409,-14.73985,37122.27344,0.50493
255.31268,16.38411,-14.73981,37121.54688,0.50121
255.44055,16.38412,-14.73976,37120.82422,0.49733
255.56506,16.38414,-14.73972,37120.09766,0.49367
255.68848,16.38415,-14.73968,37119.38281,0.49004
255.81097,16.38416,-14.73964,37118.68359,0.48644
255.93127,16.38418,-14.7396,37117.97656,0.48277
255.93709,16.38419,-14.73957,37117.30469,0.48651
255.9048,16.3842,-14.73952,37116.65625,0.48357
255.87926,16.38427,-14.73932,37116.01172,0.48514
255.85754,16.38439,-14.73898,37115.35938,0.48881
255.83699,16.38453,-14.73854,37114.72266,0.49309
255.81958,16.3847,-14.73807,37114.09375,0.49692
255.79761,16.38485,-14.73763,37113.46094,0.4992
255.77426,16.38498,-14.73725,37112.82422,0.50102
255.75032,16.38508,-14.73695,37112.17578,0.50134
255.72304,16.38516,-14.73672,37111.54688,0.50141
255.69539,16.38521,-14.73656,37110.91797,0.50096
255.66774,16.38525,-14.73644,37110.29688,0.50072
255.63995,16.38528,-14.73635,37109.65625,0.50087
255.61296,16.38531,-14.73628,37109.01953,0.50115
255.58521,16.38533,-14.73621,37108.37109,0.5017
255.5585,16.38536,-14.73613,37107.74219,0.50224
255.53314,16.38538,-14.73606,37107.10547,0.50304
255.50725,16.3854,-14.73599,37106.46094,0.50372
255.48178,16.38543,-14.73592,37106.14062,0.50461
255.45583,16.38545,-14.73586,37105.50781,0.50534
255.43179,16.38547,-14.7358,37104.87891,0.50601
255.40466,16.38549,-14.73575,37104.24219,0.50688
255.37935,16.3855,-14.73571,37103.60547,0.5072
255.35411,16.38552,-14.73567,37102.95703,0.5079
255.32953,16.38552,-14.73564,37102.33203,0.5089
255.30487,16.38554,-14.73561,37101.69141,0.50942
255.28064,16.38554,-14.73559,37101.05859,0.51001
255.25531,16.38555,-14.73557,37100.42578,0.51053
255.23096,16.38555,-14.73555,37099.76953,0.51134
255.20706,16.38556,-14.73554,37099.125,0.51168
255.18259,16.38556,-14.73552,37098.47656,0.51252
255.15877,16.38557,-14.73551,37097.82422,0.513
255.13632,16.38557,-14.7355,37097.19141,0.51388
255.11238,16.38557,-14.73549,37096.55469,0.51417
255.0891,16.38558,-14.73548,37095.92969,0.51506
255.06543,16.38558,-14.73547,37095.28906,0.51572
255.04359,16.38558,-14.73547,37094.65234,0.51614
255.02016,16.38558,-14.73547,37094,0.51687
254.99881,16.38559,-14.73547,37093.38281,0.5173
254.97609,16.38559,-14.73546,37092.74219,0.51832
254.95529,16.38559,-14.73546,37092.08984,0.51856
254.93323,16.38559,-14.73546,37091.44531,0.5192
254.91182,16.38559,-14.73547,37090.79297,0.51959
254.89185,16.38559,-14.73547,37090.14453,0.52018
254.87065,16.38559,-14.73547,37089.51562,0.52096
254.84995,16.38558,-14.73547,37088.88672,0.52138
254.8306,16.38558,-14.73547,37088.23828,0.52191
254.81007,16.38558,-14.73547,37087.60547,0.52226
254.78851,16.38558,-14.73547,37087.29297,0.52309
254.76924,16.38558,-14.73548,37086.66016,0.52346
254.7496,16.38558,-14.73548,37086.00781,0.52444
254.72964,16.38558,-14.73548,37085.35938,0.52451
254.71118,16.38558,-14.73548,37084.71484,0.52518
254.69084,16.38558,-14.73549,37084.07812,0.52562
254.67245,16.38557,-14.73549,37083.44531,0.52619
254.47464,16.38557,-14.7355,37082.84766,0.54688
254.03665,16.38555,-14.73556,37082.38672,0.5445
253.6049,16.38564,-14.73532,37081.94531,0.55661
253.19211,16.38586,-14.73464,37081.5,0.57613
252.79077,16.38621,-14.73363,37081.05469,0.59907
252.39107,16.38661,-14.73245,37080.61328,0.6209
251.99498,16.38702,-14.73125,37080.16406,0.6406
251.59741,16.38738,-14.73018,37079.71484,0.65654
251.19894,16.38768,-14.72931,37079.26562,0.67012
250.79309,16.38791,-14.72863,37078.82812,0.68134
250.39185,16.38807,-14.72816,37078.38281,0.6915
249.98956,16.38818,-14.72783,37077.94141,0.70117
249.59338,16.38826,-14.72761,37077.49609,0.71131
249.19614,16.38831,-14.72745,37077.05469,0.72208
248.80376,16.38836,-14.72731,37076.60938,0.73317
248.41557,16.3884,-14.72718,37076.17188,0.7451
248.03268,16.38845,-14.72704,37075.72656,0.75776
247.64914,16.3885,-14.7269,37075.28516,0.77033
247.26645,16.38854,-14.72677,37074.83984,0.78298
246.8903,16.38859,-14.72664,37074.38672,0.79568
246.51347,16.38863,-14.72652,37073.94531,0.80804
246.14037,16.38866,-14.72642,37073.49219,0.82082
245.76959,16.38869,-14.72634,37073.05078,0.83493
245.40361,16.3887,-14.72631,37072.60547,0.84708
245.03371,16.3887,-14.72632,37072.15625,0.85838
244.67067,16.38868,-14.72638,37071.71875,0.86949
244.3103,16.38865,-14.72645,37071.27344,0.88074
243.95465,16.38863,-14.72653,37070.82422,0.89231
243.59897,16.3886,-14.72661,37070.37891,0.90407
243.24417,16.38858,-14.72668,37069.94141,0.91583
242.89349,16.38856,-14.72673,37069.49609,0.92799
242.54959,16.38854,-14.72678,37069.05469,0.93993
242.21095,16.38853,-14.72682,37068.82812,0.95186
241.8734,16.38851,-14.72686,37068.38281,0.9638
241.53876,16.3885,-14.72689,37067.92969,0.97541
241.20271,16.38849,-14.72693,37067.48047,0.98724
240.87329,16.38848,-14.72697,37067.03906,0.9988
240.54688,16.38846,-14.72702,37066.59766,1.01011
240.21646,16.38844,-14.72706,37066.15234,1.02183
239.89536,16.38843,-14.72711,37065.71094,1.03315
239.57494,16.38841,-14.72715,37065.27344,1.04456
239.25612,16.3884,-14.7272,37064.82812,1.05603
238.94151,16.38838,-14.72724,37064.38672,1.06724
238.62846,16.38837,-14.72729,37063.94531,1.0786
238.3186,16.38835,-14.72734,37063.49219,1.0895
238.0099,16.38833,-14.72739,37063.05859,1.10062
237.70256,16.38832,-14.72744,37062.62109,1.11202
237.40016,16.3883,-14.72749,37062.17969,1.12296
237.09967,16.38828,-14.72754,37061.73438,1.13398
236.80385,16.38827,-14.72759,37061.29297,1.14486
236.51013,16.38825,-14.72763,37060.85156,1.15599
