#a,b,type
:2016-07-05 005104000-0500:1.0,2.9662748473,2
:2016-07-05 005105000-0500:1.0,2.94135807172,2
:2016-07-05 005106000-0500:1.0,2.96589880509,2
:2016-07-05 005107000-0500:1.0,3.04963724091,2
:2016-07-05 005108000-0500:1.0,2.86140343498,2
:2016-07-05 005109000-0500:1.0,3.03258946541,2
:2016-07-05 005110000-0500:1.0,3.05000576487,2
:2016-07-05 005111000-0500:1.0,2.94002110344,2
:2016-07-05 005112000-0500:1.0,3.0370301791,2
:2016-07-05 005113000-0500:1.0,3.11821981698,2
:2016-07-05 005114000-0500:1.0,2.97362877329,2
:2016-07-05 005115000-0500:1.0,3.00411444086,2
:2016-07-05 005116000-0500:1.0,2.9349599149,2
:2016-07-05 005117000-0500:1.0,3.04258123108,2
:2016-07-05 005118000-0500:1.0,2.98546660534,2
:2016-07-05 005119000-0500:1.0,3.13574888173,2
:2016-07-05 005120000-0500:1.0,2.82921273265,2
:2016-07-05 005121000-0500:1.0,3.05501113631,2
:2016-07-05 005122000-0500:1.0,2.99673479789,2
:2016-07-05 005123000-0500:1.0,2.95126503777,2
:2016-07-05 005124000-0500:1.0,2.97610139688,2
:2016-07-05 005125000-0500:1.0,2.92751604474,2
:2016-07-05 005126000-0500:1.0,2.94207398982,2
:2016-07-05 005127000-0500:1.0,3.01342069251,2
:2016-07-05 005128000-0500:1.0,2.94631293261,2
:2016-07-05 005129000-0500:1.0,3.00147333414,2
:2016-07-05 005130000-0500:1.0,2.89180902924,2
:2016-07-05 005131000-0500:1.0,3.13357771126,2
:2016-07-05 005132000-0500:1.0,2.90179259082,2
:2016-07-05 005133000-0500:1.0,2.99400769698,2
:2016-07-05 005134000-0500:1.0,2.92937066747,2
:2016-07-05 005135000-0500:1.0,2.95997217769,2
:2016-07-05 005136000-0500:1.0,3.19269088196,2
:2016-07-05 005137000-0500:1.0,3.02680539948,2
:2016-07-05 005138000-0500:1.0,2.89455729877,2
:2016-07-05 005139000-0500:1.0,2.95900247985,2
:2016-07-05 005140000-0500:1.0,3.00391076083,2
:2016-07-05 005141000-0500:1.0,3.12059651455,2
:2016-07-05 005142000-0500:1.0,3.04269632432,2
:2016-07-05 005143000-0500:1.0,2.89209753879,2
:2016-07-05 005144000-0500:1.0,2.96995055665,2
:2016-07-05 005145000-0500:1.0,3.13957198513,2
:2016-07-05 005146000-0500:1.0,3.11396541036,2
:2016-07-05 005147000-0500:1.0,2.99813503176,2
:2016-07-05 005148000-0500:1.0,2.8083237953,2
:2016-07-05 005149000-0500:1.0,2.96792693432,2
:2016-07-05 005150000-0500:1.0,2.96602667178,2
:2016-07-05 005151000-0500:1.0,2.85652932026,2
:2016-07-05 005152000-0500:1.0,2.98812585754,2
:2016-07-05 005153000-0500:1.0,3.04060280513,2
:2016-07-05 005154000-0500:1.0,2.8549441466,2
:2016-07-05 005155000-0500:1.0,2.84351201461,2
:2016-07-05 005156000-0500:1.0,3.0720289641,2
:2016-07-05 005157000-0500:1.0,3.0920515804,2
:2016-07-05 005158000-0500:1.0,3.12744316331,2
:2016-07-05 005159000-0500:1.0,2.96669005316,2
:2016-07-05 005200000-0500:1.0,2.93490081844,2
:2016-07-05 005201000-0500:1.0,3.15728349173,2
:2016-07-05 005202000-0500:1.0,3.12591841778,2
:2016-07-05 005203000-0500:1.0,3.11450512057,2
:2016-07-05 005204000-0500:1.0,2.91669595985,2
:2016-07-05 005205000-0500:1.0,3.02433439328,2
:2016-07-05 005206000-0500:1.0,2.94138950914,2
:2016-07-05 005207000-0500:1.0,3.07766567992,2
:2016-07-05 005208000-0500:1.0,3.0843072721,2
:2016-07-05 005209000-0500:1.0,3.10225332168,2
:2016-07-05 005210000-0500:1.0,2.91341558115,2
:2016-07-05 005211000-0500:1.0,2.95570535747,2
:2016-07-05 005212000-0500:1.0,3.09524030411,2
:2016-07-05 005213000-0500:1.0,2.99861409504,2
:2016-07-05 005214000-0500:1.0,3.05653210255,2
:2016-07-05 005215000-0500:1.0,3.08354515115,2
:2016-07-05 005216000-0500:1.0,2.92829797784,2
:2016-07-05 005217000-0500:1.0,3.163210381,2
:2016-07-05 005218000-0500:1.0,3.03112803683,2
:2016-07-05 005219000-0500:1.0,2.99811807529,2
:2016-07-05 005220000-0500:1.0,3.09634107973,2
:2016-07-05 005221000-0500:1.0,3.07982179273,2
:2016-07-05 005222000-0500:1.0,2.92151618682,2
:2016-07-05 005223000-0500:1.0,3.06571559595,2
:2016-07-05 005224000-0500:1.0,2.99311527974,2
:2016-07-05 005225000-0500:1.0,3.0334778502,2
:2016-07-05 005226000-0500:1.0,3.06367480139,2
:2016-07-05 005227000-0500:1.0,2.84042217154,2
:2016-07-05 005228000-0500:1.0,3.05049580883,2
:2016-07-05 005229000-0500:1.0,2.88174872797,2
:2016-07-05 005230000-0500:1.0,3.05972738927,2
:2016-07-05 005231000-0500:1.0,3.04018713254,2
:2016-07-05 005232000-0500:1.0,2.90295925156,2
:2016-07-05 005233000-0500:1.0,2.98046098376,2
:2016-07-05 005234000-0500:1.0,2.82745782183,2
:2016-07-05 005235000-0500:1.0,3.00416419536,2
:2016-07-05 005236000-0500:1.0,2.86612806176,2
:2016-07-05 005237000-0500:1.0,3.07338789285,2
:2016-07-05 005238000-0500:1.0,2.92833478015,2
:2016-07-05 005239000-0500:1.0,2.94621367135,2
:2016-07-05 005240000-0500:1.0,2.95698162001,2
:2016-07-05 005241000-0500:1.0,2.94158960881,2
:2016-07-05 005242000-0500:1.0,3.05704787368,2
:2016-07-05 005243000-0500:1.0,3.03005987399,2
:2016-07-05 005244000-0500:1.0,2.87853317051,2
:2016-07-05 005245000-0500:1.0,3.0885457067,2
:2016-07-05 005246000-0500:1.0,3.04058797854,2
:2016-07-05 005247000-0500:1.0,2.75616806852,2
:2016-07-05 005248000-0500:1.0,2.98057227257,2
:2016-07-05 005249000-0500:1.0,2.95492035822,2
:2016-07-05 005250000-0500:1.0,2.91345259488,2
:2016-07-05 005251000-0500:1.0,3.14454806446,2
:2016-07-05 005252000-0500:1.0,3.19024482755,2
:2016-07-05 005253000-0500:1.0,3.10049935355,2
:2016-07-05 005254000-0500:1.0,2.96770423047,2
:2016-07-05 005255000-0500:1.0,3.22848628493,2
:2016-07-05 005256000-0500:1.0,2.87244469343,2
:2016-07-05 005257000-0500:1.0,2.97710879805,2
:2016-07-05 005258000-0500:1.0,3.14909581191,2
:2016-07-05 005259000-0500:1.0,3.01860824733,2
:2016-07-05 005300000-0500:1.0,3.13977538122,2
:2016-07-05 005301000-0500:1.0,2.99782485996,2
:2016-07-05 005302000-0500:1.0,3.00690338547,2
:2016-07-05 005303000-0500:1.0,3.0007811277,2
:2016-07-05 005304000-0500:1.0,3.03303645544,2
:2016-07-05 005305000-0500:1.0,2.92565150414,2
:2016-07-05 005306000-0500:1.0,3.01708631186,2
:2016-07-05 005307000-0500:1.0,2.9885733899,2
:2016-07-05 005308000-0500:1.0,2.96555159816,2
:2016-07-05 005309000-0500:1.0,2.99186493634,2
:2016-07-05 005310000-0500:1.0,3.1374307657,2
:2016-07-05 005311000-0500:1.0,2.92115026167,2
:2016-07-05 005312000-0500:1.0,3.05776248526,2
:2016-07-05 005313000-0500:1.0,3.00426740784,2
:2016-07-05 005314000-0500:1.0,2.79038074951,2
:2016-07-05 005315000-0500:1.0,2.92992040099,2
:2016-07-05 005316000-0500:1.0,3.16353414928,2
:2016-07-05 005317000-0500:1.0,2.96978842599,2
:2016-07-05 005318000-0500:1.0,3.04849281452,2
:2016-07-05 005319000-0500:1.0,3.14091276972,2
:2016-07-05 005320000-0500:1.0,3.01351247784,2
:2016-07-05 005321000-0500:1.0,2.98624658621,2
:2016-07-05 005322000-0500:1.0,3.05395167891,2
:2016-07-05 005323000-0500:1.0,3.09112510113,2
:2016-07-05 005324000-0500:1.0,3.2708043041,2
:2016-07-05 005325000-0500:1.0,3.13572488963,2
:2016-07-05 005326000-0500:1.0,3.049337586,2
:2016-07-05 005327000-0500:1.0,2.85412267393,2
:2016-07-05 005328000-0500:1.0,2.8934741739,2
:2016-07-05 005329000-0500:1.0,3.04831185521,2
:2016-07-05 005330000-0500:1.0,3.01384301019,2
:2016-07-05 005331000-0500:1.0,2.95103610018,2
:2016-07-05 005332000-0500:1.0,2.89132436752,2
:2016-07-05 005333000-0500:1.0,3.09151292649,2
:2016-07-05 005334000-0500:1.0,2.98919898417,2
:2016-07-05 005335000-0500:1.0,2.97361416901,2
:2016-07-05 005336000-0500:1.0,2.98427106531,2
:2016-07-05 005337000-0500:1.0,3.21451755471,2
:2016-07-05 005338000-0500:1.0,3.00607507275,2
:2016-07-05 005339000-0500:1.0,3.0228391964,2
:2016-07-05 005340000-0500:1.0,2.95818758961,2
:2016-07-05 005341000-0500:1.0,2.98631640271,2
:2016-07-05 005342000-0500:1.0,2.96390796397,2
:2016-07-05 005343000-0500:1.0,3.11392419921,2
:2016-07-05 005344000-0500:1.0,2.84962849096,2
:2016-07-05 005345000-0500:1.0,3.0168708543,2
:2016-07-05 005346000-0500:1.0,3.03259549656,2
:2016-07-05 005347000-0500:1.0,3.02684362535,2
:2016-07-05 005348000-0500:1.0,3.06118816122,2
:2016-07-05 005349000-0500:1.0,3.06108868928,2
:2016-07-05 005350000-0500:1.0,3.0184369358,2
:2016-07-05 005351000-0500:1.0,2.97273881077,2
:2016-07-05 005352000-0500:1.0,3.13608035718,2
:2016-07-05 005353000-0500:1.0,2.85674372442,2
:2016-07-05 005354000-0500:1.0,3.05997502612,2
:2016-07-05 005355000-0500:1.0,3.031797762,2
:2016-07-05 005356000-0500:1.0,3.00077855983,2
:2016-07-05 005357000-0500:1.0,3.02767127774,2
:2016-07-05 005358000-0500:1.0,3.0303319731,2
:2016-07-05 005359000-0500:1.0,3.04882595426,2
:2016-07-05 005400000-0500:1.0,3.19274805815,2
:2016-07-05 005401000-0500:1.0,2.96865123471,2
:2016-07-05 005402000-0500:1.0,2.95104510564,2
:2016-07-05 005403000-0500:1.0,3.17408998593,2
:2016-07-05 005404000-0500:1.0,3.09152545536,2
:2016-07-05 005405000-0500:1.0,2.96512630745,2
:2016-07-05 005406000-0500:1.0,2.96018801272,2
:2016-07-05 005407000-0500:1.0,3.03013511371,2
:2016-07-05 005408000-0500:1.0,2.9661647499,2
:2016-07-05 005409000-0500:1.0,3.33346651719,2
:2016-07-05 005410000-0500:1.0,3.02526453015,2
:2016-07-05 005411000-0500:1.0,3.10332871745,2
:2016-07-05 005412000-0500:1.0,2.98236084714,2
:2016-07-05 005413000-0500:1.0,2.73271277255,2
:2016-07-05 005414000-0500:1.0,2.97260738267,2
:2016-07-05 005415000-0500:1.0,2.88008691301,2
:2016-07-05 005416000-0500:1.0,3.08313750583,2
:2016-07-05 005417000-0500:1.0,2.97237976303,2
:2016-07-05 005418000-0500:1.0,3.07303755474,2
:2016-07-05 005419000-0500:1.0,3.18053453761,2
:2016-07-05 005420000-0500:1.0,2.94205854115,2
:2016-07-05 005421000-0500:1.0,3.00862183345,2
:2016-07-05 005422000-0500:1.0,2.87440626993,2
:2016-07-05 005423000-0500:1.0,3.01407326887,2
:2016-07-05 005424000-0500:1.0,2.99681834534,2
:2016-07-05 005425000-0500:1.0,2.90335378829,2
:2016-07-05 005426000-0500:1.0,2.99842460211,2
:2016-07-05 005427000-0500:1.0,3.01432182343,2
:2016-07-05 005428000-0500:1.0,3.02690131226,2
:2016-07-05 005429000-0500:1.0,3.08596937661,2
:2016-07-05 005430000-0500:1.0,2.918060125,2
:2016-07-05 005431000-0500:1.0,2.94743701448,2
:2016-07-05 005432000-0500:1.0,3.11155420866,2
:2016-07-05 005433000-0500:1.0,3.0782863783,2
:2016-07-05 005434000-0500:1.0,3.19309263627,2
:2016-07-05 005435000-0500:1.0,2.97809584236,2
:2016-07-05 005436000-0500:1.0,3.08983839569,2
:2016-07-05 005437000-0500:1.0,2.88654604679,2
:2016-07-05 005438000-0500:1.0,2.82562566179,2
:2016-07-05 005439000-0500:1.0,3.079087105,2
:2016-07-05 005440000-0500:1.0,2.97939932135,2
:2016-07-05 005441000-0500:1.0,2.78079730258,2
:2016-07-05 005442000-0500:1.0,2.98426275792,2
:2016-07-05 005443000-0500:1.0,2.73091012578,2
:2016-07-05 005444000-0500:1.0,2.97277729273,2
:2016-07-05 005445000-0500:1.0,2.91774149522,2
:2016-07-05 005446000-0500:1.0,2.83479120437,2
:2016-07-05 005447000-0500:1.0,2.95315252361,2
:2016-07-05 005448000-0500:1.0,3.09265747307,2
:2016-07-05 005449000-0500:1.0,3.20042832435,2
:2016-07-05 005450000-0500:1.0,2.99412746657,2
:2016-07-05 005451000-0500:1.0,3.12543394715,2
:2016-07-05 005452000-0500:1.0,3.09180347307,2
:2016-07-05 005453000-0500:1.0,3.10264703733,2
:2016-07-05 005454000-0500:1.0,2.83703665474,2
:2016-07-05 005455000-0500:1.0,3.24112129121,2
:2016-07-05 005456000-0500:1.0,3.07761563701,2
:2016-07-05 005457000-0500:1.0,3.20011061984,2
:2016-07-05 005458000-0500:1.0,2.9184389815,2
:2016-07-05 005459000-0500:1.0,2.97020438247,2
:2016-07-05 005500000-0500:1.0,2.81937887668,2
:2016-07-05 005501000-0500:1.0,2.90981070683,2
:2016-07-05 005502000-0500:1.0,2.91737911819,2
:2016-07-05 005503000-0500:1.0,2.99803879632,2
:2016-07-05 005504000-0500:1.0,3.10104767241,2
:2016-07-05 005505000-0500:1.0,2.88527751067,2
:2016-07-05 005506000-0500:1.0,3.01415066192,2
:2016-07-05 005507000-0500:1.0,2.91127035235,2
:2016-07-05 005508000-0500:1.0,3.00862652598,2
:2016-07-05 005509000-0500:1.0,3.03846030636,2
:2016-07-05 005510000-0500:1.0,3.06763127863,2
:2016-07-05 005511000-0500:1.0,2.8576362662,2
:2016-07-05 005512000-0500:1.0,3.14204538151,2
:2016-07-05 005513000-0500:1.0,3.17874020002,2
:2016-07-05 005514000-0500:1.0,2.85007954087,2
:2016-07-05 005515000-0500:1.0,2.94351594088,2
:2016-07-05 005516000-0500:1.0,2.92855534621,2
:2016-07-05 005517000-0500:1.0,3.0514582282,2
:2016-07-05 005518000-0500:1.0,3.03220466651,2
:2016-07-05 005519000-0500:1.0,3.02953419654,2
:2016-07-05 005520000-0500:1.0,2.85514101635,2
:2016-07-05 005521000-0500:1.0,2.90517156838,2
:2016-07-05 005522000-0500:1.0,3.12945330159,2
:2016-07-05 005523000-0500:1.0,2.92201753442,2
:2016-07-05 005524000-0500:1.0,2.93420365263,2
:2016-07-05 005525000-0500:1.0,2.98892467289,2
:2016-07-05 005526000-0500:1.0,3.01934711142,2
:2016-07-05 005527000-0500:1.0,3.1118196853,2
:2016-07-05 005528000-0500:1.0,3.04972287755,2
:2016-07-05 005529000-0500:1.0,2.94733230313,2
:2016-07-05 005530000-0500:1.0,2.96530572706,2
:2016-07-05 005531000-0500:1.0,3.05140346113,2
:2016-07-05 005532000-0500:1.0,3.04718628123,2
:2016-07-05 005533000-0500:1.0,2.92321784935,2
:2016-07-05 005534000-0500:1.0,2.94392902054,2
:2016-07-05 005535000-0500:1.0,2.85102977084,2
:2016-07-05 005536000-0500:1.0,3.17106666968,2
:2016-07-05 005537000-0500:1.0,3.05467977105,2
:2016-07-05 005538000-0500:1.0,2.92974273722,2
:2016-07-05 005539000-0500:1.0,3.07385975717,2
:2016-07-05 005540000-0500:1.0,3.0842711968,2
:2016-07-05 005541000-0500:1.0,2.9283397912,2
:2016-07-05 005542000-0500:1.0,3.15905145492,2
:2016-07-05 005543000-0500:1.0,2.88063720694,2
:2016-07-05 005544000-0500:1.0,3.00564390944,2
:2016-07-05 005545000-0500:1.0,2.94326378103,2
:2016-07-05 005546000-0500:1.0,3.00064070876,2
:2016-07-05 005547000-0500:1.0,2.88835620598,2
:2016-07-05 005548000-0500:1.0,3.04067182228,2
:2016-07-05 005549000-0500:1.0,2.92571481254,2
:2016-07-05 005550000-0500:1.0,2.93164625543,2
:2016-07-05 005551000-0500:1.0,3.24099608552,2
:2016-07-05 005552000-0500:1.0,2.87760563878,2
:2016-07-05 005553000-0500:1.0,3.08770060784,2
:2016-07-05 005554000-0500:1.0,2.96639367553,2
:2016-07-05 005555000-0500:1.0,2.94232828229,2
:2016-07-05 005556000-0500:1.0,3.16605337075,2
:2016-07-05 005557000-0500:1.0,2.91396027444,2
:2016-07-05 005558000-0500:1.0,2.87630186392,2
:2016-07-05 005559000-0500:1.0,2.95895999377,2
:2016-07-05 005600000-0500:1.0,2.95656932306,2
:2016-07-05 005601000-0500:1.0,3.05247522514,2
:2016-07-05 005602000-0500:1.0,2.95979666972,2
:2016-07-05 005603000-0500:1.0,3.04268069758,2
:2016-07-05 005604000-0500:1.0,2.89938757158,2
:2016-07-05 005605000-0500:1.0,2.961082854,2
:2016-07-05 005606000-0500:1.0,2.91230445874,2
:2016-07-05 005607000-0500:1.0,2.98977908771,2
:2016-07-05 005608000-0500:1.0,3.04354992099,2
:2016-07-05 005609000-0500:1.0,3.17875669497,2
:2016-07-05 005610000-0500:1.0,3.0615017331,2
:2016-07-05 005611000-0500:1.0,3.09783550429,2
:2016-07-05 005612000-0500:1.0,2.91007761511,2
:2016-07-05 005613000-0500:1.0,3.0454082186,2
:2016-07-05 005614000-0500:1.0,2.90790852972,2
:2016-07-05 005615000-0500:1.0,2.90816386841,2
:2016-07-05 005616000-0500:1.0,3.07720178009,2
:2016-07-05 005617000-0500:1.0,3.0129031129,2
:2016-07-05 005618000-0500:1.0,3.05001942206,2
:2016-07-05 005619000-0500:1.0,3.04978447452,2
:2016-07-05 005620000-0500:1.0,2.9814457594,2
:2016-07-05 005621000-0500:1.0,3.02993285397,2
:2016-07-05 005622000-0500:1.0,2.97793939753,2
:2016-07-05 005623000-0500:1.0,3.00061900448,2
:2016-07-05 005624000-0500:1.0,3.0686164457,2
:2016-07-05 005625000-0500:1.0,3.01627122846,2
:2016-07-05 005626000-0500:1.0,3.06028179374,2
:2016-07-05 005627000-0500:1.0,2.99225717516,2
:2016-07-05 005628000-0500:1.0,3.04096804667,2
:2016-07-05 005629000-0500:1.0,2.85837336662,2
:2016-07-05 005630000-0500:1.0,2.903958097,2
:2016-07-05 005631000-0500:1.0,3.05063428559,2
:2016-07-05 005632000-0500:1.0,3.05390722174,2
:2016-07-05 005633000-0500:1.0,3.14449928336,2
:2016-07-05 005634000-0500:1.0,3.01424808053,2
:2016-07-05 005635000-0500:1.0,2.89451841295,2
:2016-07-05 005636000-0500:1.0,2.95977433025,2
:2016-07-05 005637000-0500:1.0,3.00317063176,2
:2016-07-05 005638000-0500:1.0,3.09140007615,2
:2016-07-05 005639000-0500:1.0,3.12480669035,2
:2016-07-05 005640000-0500:1.0,3.07286115353,2
:2016-07-05 005641000-0500:1.0,3.01007295679,2
:2016-07-05 005642000-0500:1.0,3.12432825094,2
:2016-07-05 005643000-0500:1.0,3.03203325539,2
:2016-07-05 005644000-0500:1.0,3.09393383933,2
:2016-07-05 005645000-0500:1.0,3.05144441442,2
:2016-07-05 005646000-0500:1.0,2.84416908287,2
:2016-07-05 005647000-0500:1.0,2.98328982015,2
:2016-07-05 005648000-0500:1.0,3.01818724707,2
:2016-07-05 005649000-0500:1.0,3.04191648409,2
:2016-07-05 005650000-0500:1.0,2.89754157321,2
:2016-07-05 005651000-0500:1.0,2.99110251598,2
:2016-07-05 005652000-0500:1.0,2.88231574876,2
:2016-07-05 005653000-0500:1.0,3.05173015857,2
:2016-07-05 005654000-0500:1.0,3.05192614975,2
:2016-07-05 005655000-0500:1.0,3.18412513118,2
:2016-07-05 005656000-0500:1.0,2.92489441783,2
:2016-07-05 005657000-0500:1.0,2.9261475148,2
:2016-07-05 005658000-0500:1.0,3.0415907006,2
:2016-07-05 005659000-0500:1.0,2.96894154544,2
:2016-07-05 005700000-0500:1.0,3.05119129923,2
:2016-07-05 005701000-0500:1.0,2.86796273448,2
:2016-07-05 005702000-0500:1.0,2.88556175565,2
:2016-07-05 005703000-0500:1.0,2.80165197684,2
:2016-07-05 005704000-0500:1.0,3.03160793644,2
:2016-07-05 005705000-0500:1.0,3.13885762994,2
:2016-07-05 005706000-0500:1.0,2.764762178,2
:2016-07-05 005707000-0500:1.0,3.11157115489,2
:2016-07-05 005708000-0500:1.0,3.00977155578,2
:2016-07-05 005709000-0500:1.0,2.95459635105,2
:2016-07-05 005710000-0500:1.0,2.97569522104,2
:2016-07-05 005711000-0500:1.0,3.00261003778,2
:2016-07-05 005712000-0500:1.0,3.00843603659,2
:2016-07-05 005713000-0500:1.0,3.05890605707,2
:2016-07-05 005714000-0500:1.0,3.19533604421,2
:2016-07-05 005715000-0500:1.0,3.00120021745,2
:2016-07-05 005716000-0500:1.0,3.02075226857,2
:2016-07-05 005717000-0500:1.0,2.92405371556,2
:2016-07-05 005718000-0500:1.0,2.95067931738,2
:2016-07-05 005719000-0500:1.0,3.02255918775,2
:2016-07-05 005720000-0500:1.0,2.95248832937,2
:2016-07-05 005721000-0500:1.0,3.10286376601,2
:2016-07-05 005722000-0500:1.0,3.05178600123,2
:2016-07-05 005723000-0500:1.0,3.10134830662,2
:2016-07-05 005724000-0500:1.0,2.79354225519,2
:2016-07-05 005725000-0500:1.0,2.98211414395,2
:2016-07-05 005726000-0500:1.0,3.07887923725,2
:2016-07-05 005727000-0500:1.0,3.09581219498,2
:2016-07-05 005728000-0500:1.0,3.04841261493,2
:2016-07-05 005729000-0500:1.0,3.07641212964,2
:2016-07-05 005730000-0500:1.0,3.0763622844,2
:2016-07-05 005731000-0500:1.0,2.96245065373,2
:2016-07-05 005732000-0500:1.0,2.9364185871,2
:2016-07-05 005733000-0500:1.0,3.01314426183,2
:2016-07-05 005734000-0500:1.0,2.89082510084,2
:2016-07-05 005735000-0500:1.0,3.09411508621,2
:2016-07-05 005736000-0500:1.0,2.88980869149,2
:2016-07-05 005737000-0500:1.0,2.94142771293,2
:2016-07-05 005738000-0500:1.0,3.02693433551,2
:2016-07-05 005739000-0500:1.0,2.92423087484,2
:2016-07-05 005740000-0500:1.0,3.10564504979,2
:2016-07-05 005741000-0500:1.0,2.98927498808,2
:2016-07-05 005742000-0500:1.0,2.84027106871,2
:2016-07-05 005743000-0500:1.0,2.91434921602,2
:2016-07-05 005744000-0500:1.0,3.03404258903,2
:2016-07-05 005745000-0500:1.0,3.02998583685,2
:2016-07-05 005746000-0500:1.0,3.14184514806,2
:2016-07-05 005747000-0500:1.0,2.86892495477,2
:2016-07-05 005748000-0500:1.0,2.96034307381,2
:2016-07-05 005749000-0500:1.0,3.00765712839,2
:2016-07-05 005750000-0500:1.0,3.10125912695,2
:2016-07-05 005751000-0500:1.0,3.00662901484,2
:2016-07-05 005752000-0500:1.0,2.99310929812,2
:2016-07-05 005753000-0500:1.0,2.97741023769,2
:2016-07-05 005754000-0500:1.0,3.08700968616,2
:2016-07-05 005755000-0500:1.0,2.98743613639,2
:2016-07-05 005756000-0500:1.0,3.18359823147,2
:2016-07-05 005757000-0500:1.0,2.89750889281,2
:2016-07-05 005758000-0500:1.0,3.00219975524,2
:2016-07-05 005759000-0500:1.0,3.06564646726,2
:2016-07-05 005800000-0500:1.0,2.99031088031,2
:2016-07-05 005801000-0500:1.0,3.11999605606,2
:2016-07-05 005802000-0500:1.0,3.09106096305,2
:2016-07-05 005803000-0500:1.0,3.0525023831,2
:2016-07-05 005804000-0500:1.0,3.00189774807,2
:2016-07-05 005805000-0500:1.0,3.05860267829,2
:2016-07-05 005806000-0500:1.0,3.07595368902,2
:2016-07-05 005807000-0500:1.0,2.97789142191,2
:2016-07-05 005808000-0500:1.0,2.9037966964,2
:2016-07-05 005809000-0500:1.0,3.09018276267,2
:2016-07-05 005810000-0500:1.0,2.97441274415,2
:2016-07-05 005811000-0500:1.0,2.94307129688,2
:2016-07-05 005812000-0500:1.0,2.88073089007,2
:2016-07-05 005813000-0500:1.0,2.80548397151,2
:2016-07-05 005814000-0500:1.0,2.89814914038,2
:2016-07-05 005815000-0500:1.0,2.98562028043,2
:2016-07-05 005816000-0500:1.0,2.99213122607,2
:2016-07-05 005817000-0500:1.0,2.9237358,2
:2016-07-05 005818000-0500:1.0,3.0655666305,2
:2016-07-05 005819000-0500:1.0,2.99441376717,2
:2016-07-05 005820000-0500:1.0,2.98853798022,2
:2016-07-05 005821000-0500:1.0,2.85199746973,2
:2016-07-05 005822000-0500:1.0,2.98746324448,2
:2016-07-05 005823000-0500:1.0,3.0784061551,2
:2016-07-05 005824000-0500:1.0,2.84855887667,2
